ID,Authors
418,"He S.-P., Tan G.-Y., Li G., Tan W.-M., Nan T.-G., Wang B.-M., Li Z.-H., Li Q.X."
419,"Lun D.S., Rockwell G., Guido N.J., Baym M., Kelner J.A., Berger B., Galagan J.E., Church G.M."
420,"Ruan X.-D., Zhang H.-W., Cai Y.-H., Wang Y.-C., Sun D.-X., Huang T."
421,"Lee S.Y., Kim H.U., Park J.H., Park J.M., Kim T.Y."
422,"Samuel G.N., Selgelid M.J., Kerridge I."
423,Khanuja S.P.S.
424,"Anthony J.R., Anthony L.C., Nowroozi F., Kwon G., Newman J.D., Keasling J.D."
425,"Zeng Q.-P., Zeng X.-M., Yin L.-L., Yang R.-Y., Feng L.-L., Yang X.-Q."
426,"Gilbert A., Srienc F."
427,"Durot M., Bourguignon P.-Y., Schachter V."
428,tabolic flux elucidation for large-scale models using 13C labeled isotopes (2007) Metab Eng
429,"Brisibe E.A., Uyoh E.A., Brisibe F., Magalhaes P.M., Ferreira J.F.S."
430,"Fett B., Riedel M.D."
431,"de Ridder S., van der Kooy F., Verpoorte R."
432,"Steen E.J., Chan R., Prasad N., Myers S., Petzold C.J., Redding A., Ouellet M., Keasling J.D."
433,"Lucks J.B., Qi L., Whitaker W.R., Arkin A.P."
434,Ishida Y.
435,"Lopez A., Parsons A.B., Nislow C., Giaever G., Boone C."
436,Hommel M.
437,Bojang K.A.
438,"Dai Z.-B., Qian Z.-G., Hu Y.-Q., Huang L.-Q."
439,"Aswani A., Tomlin C."
440,"Chemler J.A., Koffas M.A."
441,"Zhou H., Xie X., Tang Y."
442,Covello P.S.
443,"Thomas K., Ying W."
444,"Chandran D., Copeland W.B., Sleight S.C., Sauro H.M."
445,"Lee S.K., Chou H., Ham T.S., Lee T.S., Keasling J.D."
446,"Carrau F.M., Boido E., Dellacassa E."
447,systems biology: The medium is the message (2005) Nature Reviews in Microbiology
448,Watanabe K.
449,"Ro D.-K., Ouellet M., Paradise E.M., Burd H., Eng D., Paddon C.J., Newman J.D., Keasling J.D."
450,"Rabe K.S., Gandubert V.J., Spengler M., Erkelenz M., Niemeyer C.M."
451,"Rodrigo G., Carrera J., Prather K.J., Jaramillo A."
452,"Warren R.L., Freeman J.D., Levesque R.C., Smailus D.E., Flibotte S., Holt R.A."
453,"Arsenault P.R., Wobbe K.K., Weathers P.J."
454,"Russell R.B., Aloy P."
455,"Fischer C.R., Klein-Marcuschamer D., Stephanopoulos G."
456,Winzeler E.A.
457,"Lee J.Y., Sung B.H., Yu B.J., Lee J.H., Lee S.H., Kim M.S., Koob M.D., Kim S.C."
458,"Prather K.L.J., Martin C.H."
459,"Yang R.-Y., Feng L.-L., Yang X.-Q., Yin L.-L., Xu X.-L., Zeng Q.-P."
460,"Lubertozzi D., Keasling J.D."
461,"Julsing M.K., Fichera M.A., Malz F., Ebbelaar M., Bos R., Woerdenbag H.J., Quax W.J., Kayser O."
462,Wang Y.
463,"Mannan A., Shaheen N., Arshad W., Qureshi R.A., Zia M., Mirza B."
464,"Seki H., Ohyama K., Sawai S., Mizutani M., Ohnishi T., Sudo H., Akashi T., Aoki T., Saito K., Muranaka T."
465,"Hawkins K.M., Smolke C.D."
466,"Lenihan J.R., Tsuruta H., Diola D., Renninger N.S., Regentin R."
467,Keasling J.
468,"Brenner K., You L., Arnold F.H."
469,"Schaffer D.V., Koerber J.T., Lim K.-I."
470,"Wattanachaisaereekul S., Lantz A.E., Nielsen M.L., Nielsen J."
471,Nevoigt E.
472,iol
473,"Pscheidt B., Glieder A."
474,by recombinant Pichia pastoris containing epoxide hydrolase from Rhodotorula glutinis (2004) Enzyme and Microbial Technology
475,"Lu J., Jin X., Mao P.-H., Ling H.-Q., Fan Y.-H., Wu B.-S., Ouyang P.-K."
476,"Zhang Y., Teoh K.H., Reed D.W., Maes L., Goossens A., Olson D.J.H., Ross A.R.S., Covello P.S."
477,"Kirby J., Keasling J.D."
478,"Wase N.V., Wright P.C."
479,y - putting engineering into biology (2006) Bioinformatics
480,"Weber W., Schoenmakers R., Keller B., Gitzinger M., Grau T., Baba M.D.-E., Sander P., Fussenegger M."
481,Bhattacharya A.
482,"Fortman J.L., Chhabra S., Mukhopadhyay A., Chou H., Lee T.S., Steen E., Keasling J.D."
483,"Huang B., Guo J., Yi B., Yu X., Sun L., Chen W."
484,"Tabor J.J., Bayer T.S., Simpson Z.B., Levy M., Ellington A.D."
485,"Kong J.-Q., Wang W., Zhu P."
486,"Schmidt M., Wei W., Polthanee A., Lam N.T., Chuong S., Qiu L.-J., Banterng P., Dung P.T., Glaser S., Gretzmacher R., Hager V., De Korte E., Li Y.-H., Phuong N.T., Ro S., Zhang Z.-Y., Zhou H.-F."
487,"Beloqui A., de Maria P.D., Golyshin P.N., Ferrer M."
488,"Paradise E.M., Kirby J., Chan R., Keasling J.D."
489,"Karig D.K., Simpson M.L."
490,Schmidt M.
491,"Mukhopadhyay A., Redding A.M., Rutherford B.J., Keasling J.D."
492,"Thrash J.C., Coates J.D."
493,"Staniek A., Woerdenbag H.J., Kayser O."
494,"Minami H., Kim J.-S., Ikezawa N., Takemura T., Katayama T., Kumagai H., Sato F."
495,"Engels B., Dahm P., Jennewein S."
496,"Baerends R.J.S., De Hulster E., Geertman J.-M.A., Daran J.-M., Van Maris A.J.A., Veenhuis M., Van Der Klei I.J., Pronk J.T."
497,"Kim T.Y., Sohn S.B., Kim H.U., Lee S.Y."
498,"Bohlmann J., Keeling C.I."
499,White N.J.
500,"Kirby J., Romanini D.W., Paradise E.M., Keasling J.D."
501,"Wu S., Chappell J."
502,"Julsing M.K., Cornelissen S., Buhler B., Schmid A."
503,"Zeng Q., Qiu F., Yuan L."
504,"Zhao B., Lin X., Lei L., Lamb D.C., Kelly S.L., Waterman M.R., Cane D.E."
505,"Jiang L., Althoff E.A., Clemente F.R., Doyle L., Rothlisberger D., Zanghellini A., Gallaher J.L., Betker J.L., Tanaka F., Barbas III C.F., Hilvert D., Houk K.N., Stoddard B.L., Baker D."
506,Labie D.
507,"Keasling J.D., Chou H."
508,"Zeng Q., Zhao C., Yin L., Yang R., Zeng X., Huang Y., Feng L., Yang X."
509,"Ajikumar P.K., Tyo K., Carlsen S., Mucha O., Phon T.H., Stephanopoulos G."
510,red isoprenoid pathway enhances astaxanthin production in Escherichia coli (1999) Biotechnol. Bioeng
511,"Doyle P.S., Sajid M., O'Brien T., DuBois K., Engel J.C., Mackey Z.B., Reed S."
512,
513,"Badotti F., Dario M.G., Alves S.L., Cordioli M., Miletti L.C., de Araujo P.S., Stambuk B.U."
514,"Yin L., Zhao C., Huang Y., Yang R., Zeng Q."
515,"Asadollahi M.A., Maury J., Moller K., Nielsen K.F., Schalk M., Clark A., Nielsen J."
516,Kennedy J.
517,"Nielsen J., Jewett M.C."
518,"O'Malley M.A., Powell A., Davies J.F., Calvert J."
519,Patnaik R.
520,Keasling J.D.
521,Serrano L.
522,"Bronson J.E., Mazur W.W., Cornish V.W."
523,Ishida Y.
524,"Julius A.A., Halasz A., Kumar V., Pappas G.J."
525,"Kong J.-Q., Cheng K.-D., Wang L.-N., Zheng X.-D., Dai J.-G., Zhu P., Wang W."
526,"Han J.-L., Li Z.-Q., Liu B.-Y., Wang H., Li G.-F., Ye H.-C."
527,"Jansen F.H., Soomro S.A."
528,"Lamb D.C., Waterman M.R., Kelly S.L., Guengerich F.P."
529,"Garfinkel M.S., Endy D., Epstein G.L., Friedman R.M."
530,"Chen Z., Liu J., Tao J."
531,Fraga B.M.
532,2006) J. Asian Nat. Prod. Res.
533,"Kong J.-Q., Wang W., Zheng X.-D., Zhu P., Cheng K.-D."
534,"SHEN H.-Y., LI Z.-Q., WANG H., MA L.-Q., LIU B.-Y., YAN F., LI G.-F., YE H.-C."
535,"Wang Y., Guo B., Zhang F., Yao H., Miao Z., Tang K."
536,Petersen M.
537,"Kapoor R., Chaudhary V., Bhatnagar A.K."
538,"Jewett M.C., Hansen M.A., Nielsen J."
539,Ishida Y.
540,"Brown G.D., Sy L.-K."
541,"Corson T.W., Crews C.M."
542,"Liu S.-Q., Tian N., Li J., Liu Z.-H., Huang J.-A."
543,"Sung K.L., Chou H.H., Pfleger B.F., Newman J.D., Yoshikuni Y., Keasling J.D."
544,"Marguet P., Balagadde F., Tan C., You L."
545,"Badalamenti J.P., Weiss L.E., Buckno C.J., Richard T.L., Weiss P.S., Cirino P.C."
546,"Fett B., Bruck J., Riedel M.D."
547,Gelb M.H.
548,"Lommen W.J.M., Elzinga S., Verstappen F.W.A., Bouwmeester H.J."
549,"Sato F., Inui T., Takemura T."
550,"Dudley G.B., Engel D.A., Ghiviriga I., Lam H., Poon K.W.C., Singletary J.A."
551,"Lu T.K., Collins J.J."
552,"Covello P.S., Teoh K.H., Polichuk D.R., Reed D.W., Nowak G."
553,"Wilkinson B., Micklefield J."
554,"Jia H., Zhang Y., Feng J., Xu P."
555,"Julsing M.K., Rijpkema M., Woerdenbag H.J., Quax W.J., Kayser O."
556,"Zhao J., Verpoorte R."
557,"Qian Z., Gong K., Zhang L., Lv J., Jing F., Wang Y., Guan S., Wang G., Tang K."
558,"Broz A.K., Broeckling C.D., He J., Dai X., Zhao P.X., Vivanco J.M."
559,"Lundgren B.R., Boddy C.N."
560,"Henkel J., Maurer S.M."
561,"Meyer A., Pellaux R., Panke S."
562,"Rawat D.S., Lumb V., Sharma Y.D., Pasha S.T., Singh G."
563,"Kwon S.J., Lee M.-Y., Ku B., Sherman D.H., Dordick J.S."
564,"Favia G., Ricci I., Damiani C., Raddadi N., Crotti E., Marzorati M., Rizzi A., Urso R., Brusetti L., Borin S., Mora D., Scuppa P., Pasqualini L., Clementi E., Genchi M., Corona S., Negri M., Grandi G., Alma A., Kramer L., Esposito F., Bandi C., Sacchi L., Daffonchio D."
565,"Posner G.H., Paik I.-H., Chang W., Borstnik K., Sinishtaj S., Rosenthal A.S., Shapiro T.A."
566,"Tan C., Song H., Niemi J., You L."
567,"Wang H., Liu Y., Chong K., Liu B.Y., Ye H.C., Li Z.Q., Yan F., Li G.F."
568,"Chang M.C.Y., Eachus R.A., Trieu W., Ro D.-K., Keasling J.D."
569,"Takahashi S., Yeo Y., Greenhagen B.T., McMullin T., Song L., Maurina-Brunker J., Rosson R., Noel J.P., Chappell J."
570,"Ma X.-C., Guo D.-A."
571,"Malkin E., Long C.A., Stowers A.W., Zou L., Singh S., MacDonald N.J., Narum D.L., Miles A.P., Orcutt A.C., Muratova O., Moretz S.E., Zhou H., Diouf A., Fay M., Tierney E., Leese P., Mahanty S., Miller L.H., Saul A., Martin L.B."
572,Efferth T.
573,"Tyo K.E., Alper H.S., Stephanopoulos G.N."
574,"Shiba Y., Paradise E.M., Kirby J., Ro D.-K., Keasling J.D."
575,"Pitera D.J., Paddon C.J., Newman J.D., Keasling J.D."
576,"Hernandez I., Molenaar D., Beekwilder J., Bouwmeester H., Vlieg J.E.T.V.H."
577,"Girard M.P., Reed Z.H., Friede M., Kieny M.P."
578,r
579,"Uhlemann A.-C., Wittlin S., Matile H., Bustamante L.Y., Krishna S."
580,"Drubin D.A., Way J.C., Silver P.A."
581,Seeber F.
582,"Pfleger B.F., Pitera D.J., Newman J.D., Martin V.J.J., Keasling J.D."
583,"Withers S.T., Keasling J.D."
584,"Roetynck S., Baratin M., Johansson S., Lemmers C., Vivier E., Ugolini S."
585,"Chang M.C.Y., Keasling J.D."
586,"Julsing M.K., Koulman A., Woerdenbag H.J., Quax W.J., Kayser O."
587,"Golenser J., Waknine J.H., Krugliak M., Hunt N.H., Grau G.E."
588,"Heinemann M., Panke S."
589,"Wu S., Schalk M., Clark A., Miles R.B., Coates R., Chappell J."
590,"Fischbach M.A., Walsh C.T."
591,"Quaderer R., Omura S., Ikeda H., Cane D.E."
592,Douglas C.J.
593,"Gogtay N.J., Kshirsagar N.A., Vaidya A.B."
594,Gross M.
